ts_key;title;country;category
detrad1045;Germany, Domestic Trade, Wholesale Trade, Turnover, Total, Excluding Vehicle Trade, Calendar Adjusted (BV4.1), Constant Prices, SA (BV4.1), Index;de;Retail and Consumption
buil_fr_tot_cof_bs_m;France, Business Surveys, DG ECFIN, Construction Confidence Indicator, Balance, SA;fra;Business Surveys
frsurv1329;France, Business Surveys, INSEE, Building Industry, Global, Business Climate Synthetic Indicator, SA, Index;fra;Business Surveys
frsurv2107;France, Business Surveys, INSEE, Service Climate Indicator, Business Climate Summary Indicator, Index;fra;Business Surveys
frsurv1346;France, Business Surveys, INSEE, Building Industry, Global, Past Workforce Size, SA;fra;Business Surveys
frsurv2844;France, Business Surveys, INSEE, Services, General Business Outlook, All Services Activities, SA;fra;Business Surveys
frsurv1101;France, Business Surveys, INSEE, Trade, Retail Trade & Automotive, Business Climate Summary Indicator, SA, Index;fra;Business Surveys
frsurv0333;France, Business Surveys, INSEE, Business Climate, All Sectors, Metropolitan France, Index;fra;Business Surveys
frsurv2856;France, Business Surveys, AFTE/Coe-Rexecode, Corporate Cash, Cash Evolution, Balance, SA;fra;Business Surveys
frsurv2853;France, Business Surveys, AFTE/Coe-Rexecode, Corporate Cash, Situation of Operating Cash, Balance, SA;fra;Business Surveys
frsurv0845;France, Business Surveys, INSEE, Industry, Manufacturing, General Production Expectations, Balance of Replies, SA;fra;Business Surveys
frecfin0010;France, Economic Surveys, DG ECFIN, Economic Sentiment Indicator, Balance, SA, Index;fra;Business Surveys
indu_fr_tot_cof_b_m;France, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance;fra;Business Surveys
frsurv0815;France, Business Surveys, INSEE, Industry, Manufacturing, Synthetic Index, SA, Index;fra;Business Surveys
frsurv1340;France, Business Surveys, INSEE, Building Industry, Global, Productive Capacity Utilisation Rate, SA;fra;Business Surveys
frsurv0745;France, Business Surveys, Bank of France, Services, Expected Overall Activity for the Coming Month, Market Services, SA;fra;Business Surveys
frsurv0660;France, Business Surveys, Bank of France, Services, Total, Business Sentiment Indicator, SA, Index;fra;Business Surveys
frsurv1338;France, Business Surveys, INSEE, Building Industry, Global, Opinion on Order Books, SA;fra;Business Surveys
frsurv1343;France, Business Surveys, INSEE, Building Industry, Global, Obstacles to Production Increase Because of: Workforce Shortage;fra;Business Surveys
frsurv0824;France, Business Surveys, INSEE, Industry, Manufacturing, Selling Price Expectations, Balance of Replies, SA;fra;Business Surveys
frprod0248;France, Capacity Utilization, Total Industry, SA;fra;Business Surveys
frsurv0840;France, Business Surveys, INSEE, Industry, Manufacturing, Mining & Quarrying, Selling Price Expectations, Balance of Replies, SA;fra;Business Surveys
frsurv0547;France, Business Surveys, Bank of France, Industry, Change in Foreign Orders, Manufacturing Industry, SA;fra;Business Surveys
frsurv0530;France, Business Surveys, Bank of France, Industry, Change in Overall Level of New Orders, Manufacturing Industry, SA;fra;Business Surveys
frsurv0579;France, Business Surveys, Bank of France, Industry, Change in Employment, Manufacturing Industry, SA;fra;Business Surveys
frsurv1334;France, Business Surveys, INSEE, Building Industry, Global, Expected Activity, SA;fra;Business Surveys
frsurv1347;France, Business Surveys, INSEE, Building Industry, Global, Expected Workforce Size, SA;fra;Business Surveys
frsurv0822;France, Business Surveys, INSEE, Industry, Manufacturing, Demand & Export Order Books, Balance of Replies, SA;fra;Business Surveys
frsurv0628;France, Business Surveys, Bank of France, Industry, Expected Production for The Coming Month, Manufacturing Industry, SA;fra;Business Surveys
frsurv0833;France, Business Surveys, INSEE, Industry, Manufacturing, Demand & Total Order Books, Balance of Replies, SA;fra;Business Surveys
frsurv0564;France, Business Surveys, Bank of France, Industry, Change in Inventories of Final Goods, Manufacturing Industry, SA;fra;Business Surveys
frsurv0836;France, Business Surveys, INSEE, Industry, Manufacturing, Mining & Quarrying, Demand & Total Order Books, Balance of Replies, SA;fra;Business Surveys
frsurv0574;France, Business Surveys, Bank of France, Industry, Change in Industrial Producer Prices, Manufacturing Industry, SA;fra;Business Surveys
frsurv0645;France, Business Surveys, Bank of France, Industry, Expected Inventories of Final Goods for The Coming Month, Manufacturing Industry, SA;fra;Business Surveys
frsurv0650;France, Business Surveys, Bank of France, Industry, Expected Industrial Producer Prices for The Coming Month, Manufacturing Industry, SA;fra;Business Surveys
frsurv0569;France, Business Surveys, Bank of France, Industry, Change in Commodity Prices, Manufacturing Industry, SA;fra;Business Surveys
frsurv0655;France, Business Surveys, Bank of France, Industry, Expected Employment for The Coming Month, Manufacturing Industry, SA;fra;Business Surveys
frsurv0606;France, Business Surveys, Bank of France, Industry, Current Order Books, Manufacturing Industry, SA;fra;Business Surveys
frsurv0787;France, Business Surveys, Bank of France, Services, Expected Prices for The Coming Month, Market Services, SA;fra;Business Surveys
frsurv0826;France, Business Surveys, INSEE, Industry, Manufacturing, Recent Changes in Output, Balance of Replies, SA;fra;Business Surveys
frsurv1348;France, Business Surveys, INSEE, Building Industry, Global, Expected Prices;fra;Business Surveys
frsurv0508;France, Business Surveys, Bank of France, Industry, Change in Output, Total, SA;fra;Business Surveys
frsurv0601;France, Business Surveys, Bank of France, Industry, Inventories of Commodities, Manufacturing Industry, SA;fra;Business Surveys
frsurv0717;France, Business Surveys, Bank of France, Services, Expected Employment for The Coming Month, Market Services, SA;fra;Business Surveys
frsurv0835;France, Business Surveys, INSEE, Industry, Manufacturing, Finished Goods Inventory Level, Balance of Replies, SA;fra;Business Surveys
frsurv0584;France, Business Surveys, Bank of France, Industry, Inventories of Final Goods, Manufacturing Industry, SA;fra;Business Surveys
frsurv0838;France, Business Surveys, INSEE, Industry, Manufacturing, Mining & Quarrying, Finished Goods Inventory Level, Balance of Replies, SA;fra;Business Surveys
frsurv0818;France, Business Surveys, INSEE, Industry, Manufacturing, Personal Production Expectations, Balance of Replies, SA;fra;Business Surveys
frsurv0816;France, Business Surveys, INSEE, Industry, Manufacturing, Turning Point Indicator, SA;fra;Business Surveys
frsurv0661;France, Business Surveys, Bank of France, Services, Change in Activity, Market Services, SA;fra;Business Surveys
frsurv0675;France, Business Surveys, Bank of France, Services, Change in Aggregate Demand, Market Services, SA;fra;Business Surveys
frsurv0801;France, Business Surveys, Bank of France, Services, Change in Employment, Market Services, SA;fra;Business Surveys
frsurv0759;France, Business Surveys, Bank of France, Services, Expected Aggregate Demand for The Coming Month, Market Services, SA;fra;Business Surveys
frsurv0703;France, Business Surveys, Bank of France, Services, Change in Prices, Market Services, SA;fra;Business Surveys
frsurv0731;France, Business Surveys, Bank of France, Services, Cash Position, Total, SA;fra;Business Surveys
frsurv0525;France, Business Surveys, Bank of France, Industry, Change in Deliveries, Manufacturing Industry, SA;fra;Business Surveys
indu_fr_tot_cof_bs_m;France, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance, SA;fra;Business Surveys
frsurv0332;France, Business Surveys, INSEE, Business Climate, Turning Point Indicator, All Sectors, Metropolitan France;fra;Business Surveys
frsurv2108;France, Business Surveys, INSEE, Service Climate Indicator, Summary Indicator of Overall Economic Situation Reversal;fra;Business Surveys
frcons1674;France, Construction Status, Number, Residential, Total (Excluding Mayotte), 3 Months Cumulative, Aggregate, French Ministry of Ecology, Sustainable Development & Energy (SOeS), Permits;fra;Construction
frprod0286;France, Industrial Production, Construction, Calendar Adjusted, SA, Index;fra;Construction
frsurv0014;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, General Economic Situation, Next 12 Months, Balance of Replies, SA;fra;Consumer Surveys
frsurv0015;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Unemployment, Next 12 Months, Balance of Replies, SA;fra;Consumer Surveys
frsurv0017;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Consumer Prices, Next 12 Months, Balance of Replies, SA;fra;Consumer Surveys
frsurv0018;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Major Purchases Intentions, Next 12 Months, Balance of Replies, SA;fra;Consumer Surveys
frsurv0019;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Saving Intentions, Next 12 Months, Balance of Replies, SA;fra;Consumer Surveys
frsurv0020;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Current Saving Capacity, Balance of Replies, SA;fra;Consumer Surveys
frsurv0010;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Financial Situation, Next 12 Months, Balance of Replies;fra;Consumer Surveys
frsurv0023;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Expected Saving Capacity, Balance of Replies, SA;fra;Consumer Surveys
frsurv0024;France, Consumer Surveys, INSEE, Consumer Confidence Indicator, Synthetic Index, SA, Index;fra;Consumer Surveys
cons2_fr_tot_cof_bs_m;France, Consumer Surveys, DG ECFIN, Consumer Confidence, Balance, SA;fra;Consumer Surveys
ftseftp_wifra2710_mceur;France, Equity Indices, FTSE, All World, Aerospace & Defense, Aerospace & Defense, Index, Market Cap, EUR;fra;Financial Variables
ftseftp_wifra3350_eur;France, Equity Indices, FTSE, All World, Automobiles & Parts, Automobiles & Parts, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra1000_eur;France, Equity Indices, FTSE, All World, Basic Materials, Basic Materials, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra1350_mceur;France, Equity Indices, FTSE, All World, Chemicals, Chemicals, Index, Market Cap, EUR;fra;Financial Variables
ftseftp_wifra7530_eur;France, Equity Indices, FTSE, All World, Electricity, Electricity, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra2730_treur;France, Equity Indices, FTSE, All World, Electronic & Electrical Equipment, Electronic & Electrical Equipment, Index, Gross Total Return, Close, EUR;fra;Financial Variables
ftseftp_wifra3530_eur;France, Equity Indices, FTSE, All World, Beverages, Beverages, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra8000_eur;France, Equity Indices, FTSE, All World, Financials, Financials, Index, Price Return, Close, EUR;fra;Financial Variables
frbank1372;France, Deposits & Loans, MFIs Excluding MMFs & Central Banks, Loans, By Entity, to Domestic Households & NPISH, Monthly Flows Cumulated over One Year, All Maturities, All Amounts, New Business, EUR;fra;Financial Variables
frbank1376;France, Deposits & Loans, MFIs Excluding MMFs & Central Banks, Loans, By Entity, to Domestic Non-Financial Corporations, Monthly Flows Cumulated over One Year, All Maturities, All Amounts, New Business, EUR;fra;Financial Variables
frbank1374;France, Deposits & Loans, MFIs Excluding MMFs & Central Banks, Loans, By Entity, to Domestic Households & NPISH, Lending for House Purchase, up to 1 Year, Monthly Flows Cumulated over One Year, All Amounts, New Business, EUR;fra;Financial Variables
frbank1366;France, Deposits & Loans, MFIs Excluding MMFs & Central Banks, Interest Rates on Loans, By Entity, to Domestic Households & NPISH, New Loans for House Purchase, Up to 1 Year, Annualised Agreed Rate, All Amounts, New Business;fra;Financial Variables
frbank1373;France, Deposits & Loans, MFIs Excluding MMFs & Central Banks, Loans, By Entity, to Domestic Households & NPISH, Loans for Consumption Excluding Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt, All Maturities, All Amounts, New Business, EUR;fra;Financial Variables
frbank0036;France, Balance Sheet & Flows of MFI Sector, MFIs Excluding Central Bank, Assets, Domestic Loans, Private Sector, EUR;fra;Financial Variables
ecb_00004426;France, ECB, MFI Interest Rates, Households & NPISH, Loans for Consumption Excluding Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt [A21-A2Z], Annualised Agreed Rate (AAR) / Narrowly Defined Effective Rate (NDER), All Maturities, Total, New Business, Currency Denominator: Euro;fra;Financial Variables
frbank0076;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Households & NPISH, Loans for Other Purposes Adjusted for Sales & Securitisation, Total, Stocks, EUR;fra;Financial Variables
frbank0074;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Households & NPISH, Loans for House Purchasing Adjusted for Sales & Securitisation, Total, Stocks, EUR;fra;Financial Variables
frbank0075;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Households & NPISH, Consumer Credit Adjusted for Sales & Securitisation, Total, Stocks, EUR;fra;Financial Variables
frbank0077;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Households & NPISH, Loans Adjusted for Sales & Securitisation, Total, Stocks, EUR;fra;Financial Variables
frbank0035;France, Balance Sheet & Flows of MFI Sector, MFIs Excluding Central Bank, Assets, Domestic Loans, General Government, EUR;fra;Financial Variables
frbank0457;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Domestic Non-Financial Corporations, Other Loans Adjusted for Sales & Securitisation, Total, EUR;fra;Financial Variables
frbank0453;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Domestic Non-Financial Corporations, Investment Loans Adjusted for Sales & Securitisation, Total, EUR;fra;Financial Variables
frbank2022;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Households & Non-Financial Corporations, Loans Adjusted for Sales & Securitisation, All Maturities, Outstanding Amounts at the End of the Period (Stocks), EUR;fra;Financial Variables
frbank0455;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Domestic Non-Financial Corporations, Short-Term Loans Adjusted for Sales & Securitisation, Total, EUR;fra;Financial Variables
frbank0451;France, Deposits & Loans, Credit Institutions, Loans, By Entity, to Domestic Non-Financial Corporations, Loans Adjusted for Sales & Securitisation, Total, EUR;fra;Financial Variables
frbank0919;France, Deposits & Loans, MFIs, Deposits, By Entity, Total, Time Deposits for More than 2 Years, Stocks, EUR;fra;Financial Variables
frbank0087;France, Deposits & Loans, MFIs, Sight Deposits, Non-Financial Corporations, Stocks, EUR;fra;Financial Variables
ftseftp_wifra2720_eur;France, Equity Indices, FTSE, All World, General Industrials, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra7570_eur;France, Equity Indices, FTSE, All World, Gas, Water & Multi-Utilities, Gas, Water & Multi-utilities, Index, Price Return, Close, EUR;fra;Financial Variables
cac4000;France, Equity Indices, Euronext Paris, Health Care, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra2750_eur;France, Equity Indices, FTSE, All World, Industrial Engineering, Industrial Engineering, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra2770_eur;France, Equity Indices, FTSE, All World, Industrial Transportation, Industrial Transportation, Index, Price Return, Close, EUR;fra;Financial Variables
cac2000;France, Equity Indices, Euronext Paris, Industrials, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra5550_eur;France, Equity Indices, FTSE, All World, Media, Media, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra9530_eur;France, Equity Indices, FTSE, All World, Software & Computer Services, Software & Computer Services, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra2790_eur;France, Equity Indices, FTSE, All World, Industrial Support Services, Support Services, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra9570_eur;France, Equity Indices, FTSE, All World, Technology Hardware & Equipment, Technology Hardware & Equipment, Index, Price Return, Close, EUR;fra;Financial Variables
ftseftp_wifra6000_mceur;France, Equity Indices, FTSE, All World, Telecommunications, Telecommunications, Index, Market Cap, EUR;fra;Financial Variables
ftseftp_wifra5750_eur;France, Equity Indices, FTSE, All World, Travel & Leisure, Travel & Leisure, Index, Price Return, Close, EUR;fra;Financial Variables
frtrad0749;France, Foreign Trade, Countries, Export, Africa, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0748;France, Foreign Trade, Countries, Export, America, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0763;France, Foreign Trade, Countries, Export, ASEAN, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0776;France, Foreign Trade, Countries, Export, Asia, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0267;France, Foreign Trade, Countries, Export, Euro Area 15, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0777;France, Foreign Trade, Countries, Export, Europe, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0764;France, Foreign Trade, Countries, Export, Southern Common Market (Mercosur), Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0775;France, Foreign Trade, Countries, Export, Middle East, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0787;France, Foreign Trade, Countries, Export, Various, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0041;France, Foreign Trade, Commodity, Export, Products of Agriculture, Forestry, Aquaculture & Fishing, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0051;France, Foreign Trade, Commodity, Export, Computer, Electronic & Optical Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0047;France, Foreign Trade, Commodity, Export, Chemicals, Perfumes & Cosmetics, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0052;France, Foreign Trade, Commodity, Export, Electrical & Household Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0056;France, Foreign Trade, Commodity, Export, Electricity & Gas Manufactured, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0043;France, Foreign Trade, Commodity, Export, Products of Agro-Food Industry, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0057;France, Foreign Trade, Commodity, Export, Industrial & Household Waste, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0053;France, Foreign Trade, Commodity, Export, Industrial & Agricultural Machinery, Various Machines, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0797;France, Foreign Trade, Commodity, Export, Mechanical, Electrical, Electronic & Computer Equipments, SA, EUR;fra;International Trade
frtrad0050;France, Foreign Trade, Commodity, Export, Metal Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0803;France, Foreign Trade, Commodity, Export, Natural Hydrocarbons, Other Mining Products, Electricity, Waste, SA, EUR;fra;International Trade
frtrad0054;France, Foreign Trade, Commodity, Export, Various Manufactured Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0801;France, Foreign Trade, Commodity, Export, Other Industrial Products, SA, EUR;fra;International Trade
frtrad0042;France, Foreign Trade, Commodity, Export, Natural Hydrocarbons & Other Products of Extractive Industries, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0046;France, Foreign Trade, Commodity, Export, Refined Petroleum Products & Coke, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0048;France, Foreign Trade, Commodity, Export, Pharmaceutical Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0049;France, Foreign Trade, Commodity, Export, Rubber & Plastic & Various Mineral Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0044;France, Foreign Trade, Commodity, Export, Textiles, Clothing, Leather & Footwear, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0055;France, Foreign Trade, Commodity, Export, Transport Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0507;France, Foreign Trade, Export, Overall CIF/FOB Excluding Military Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0045;France, Foreign Trade, Commodity, Export, Wood, Paper & Cardboard, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0752;France, Foreign Trade, Countries, Import, Africa, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0753;France, Foreign Trade, Countries, Import, America, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0767;France, Foreign Trade, Countries, Import, ASEAN, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0783;France, Foreign Trade, Countries, Import, Asia, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0268;France, Foreign Trade, Countries, Import, Euro Area 15, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0781;France, Foreign Trade, Countries, Import, Europe, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0768;France, Foreign Trade, Countries, Import, Southern Common Market (Mercosur), Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0782;France, Foreign Trade, Countries, Import, Middle East, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0789;France, Foreign Trade, Countries, Import, Various, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0061;France, Foreign Trade, Commodity, Import, Products of Agriculture, Forestry, Aquaculture & Fishing, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0071;France, Foreign Trade, Commodity, Import, Computer, Electronic & Optical Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0067;France, Foreign Trade, Commodity, Import, Chemicals, Perfumes & Cosmetics, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0072;France, Foreign Trade, Commodity, Import, Electrical & Household Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0076;France, Foreign Trade, Commodity, Import, Electricity & Gas Manufactured, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0063;France, Foreign Trade, Commodity, Import, Products of Food Industry, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0515;France, Foreign Trade, Import, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0077;France, Foreign Trade, Commodity, Import, Industrial & Household Waste, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0073;France, Foreign Trade, Commodity, Import, Industrial & Agricultural Machinery, Various Machines, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0817;France, Foreign Trade, Commodity, Import, Mechanical, Electrical, Electronic & Computer Equipments, SA, EUR;fra;International Trade
frtrad0070;France, Foreign Trade, Commodity, Import, Metal Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0823;France, Foreign Trade, Commodity, Import, Natural Hydrocarbons, Other Mining Products, Electricity, Waste, SA, EUR;fra;International Trade
frtrad0075;France, Foreign Trade, Commodity, Import, Various Products Manufactured, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0821;France, Foreign Trade, Commodity, Import, Other Industrial Products, SA, EUR;fra;International Trade
frtrad0062;France, Foreign Trade, Commodity, Import, Natural Hydrocarbons & Other Products of Extractive Industries, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0066;France, Foreign Trade, Commodity, Import, Refined Petroleum Products & Coke, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0068;France, Foreign Trade, Commodity, Import, Pharmaceutical Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0069;France, Foreign Trade, Commodity, Import, Rubber & Plastic & Various Mineral Products, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0064;France, Foreign Trade, Commodity, Import, Textiles, Clothing, Leather & Footwear, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0074;France, Foreign Trade, Commodity, Import, Transport Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0509;France, Foreign Trade, Import, Overall CIF/FOB Excluding Military Equipment, Calendar Adjusted, SA, EUR;fra;International Trade
frtrad0065;France, Foreign Trade, Commodity, Import, Wood, Paper & Cardboard, Calendar Adjusted, SA, EUR;fra;International Trade
frlama0808;France, Métropolitaine, Unemployment, Job Seekers, Women & Men, Total, Category A, Calendar Adjusted, SA;fra;Labor Market
frlama0830;France, Métropolitaine, Unemployment, Job Seekers, Women & Men, Total, Category B, Calendar Adjusted, SA;fra;Labor Market
frlama0831;France, Métropolitaine, Unemployment, Job Seekers, Women & Men, Total, Category C, Calendar Adjusted, SA;fra;Labor Market
frlama0832;France, Métropolitaine, Unemployment, Job Seekers, Women & Men, Total, Category D, Calendar Adjusted, SA;fra;Labor Market
frlama0833;France, Métropolitaine, Unemployment, Job Seekers, Women & Men, Total, Category E, Calendar Adjusted, SA;fra;Labor Market
frlama0280;France, Productivity, Costs & Hours Worked, Hourly Labor Costs, Salaries Including Expenses, Construction, Index;fra;Labor Market
frlama1006;France, Job Vacancy Statistics, Vacancies Collected, Sustainable Job Advertisements, Calendar Adjusted, SA;fra;Labor Market
frlama1008;France, Job Vacancy Statistics, Vacancies Collected, Casual Job Advertisements, Calendar Adjusted, SA;fra;Labor Market
frlama1010;France, Job Vacancy Statistics, Vacancies Collected, Total, Calendar Adjusted, SA;fra;Labor Market
frlama1007;France, Job Vacancy Statistics, Vacancies Collected, Temporary Job Advertisements, Calendar Adjusted, SA;fra;Labor Market
frprod0276;France, Manufacturing, Machinery & Equipment N.E.C., Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0186;France, Industrial Production, Capital Goods, Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0188;France, Industrial Production, Durable Consumer Goods, Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0190;France, Industrial Production, Non-Durable Consumer Goods, Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0184;France, Industrial Production, Intermediate Goods, Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0230;France, Industrial Production, Manufacturing, Calendar Adjusted, SA, Index;fra;Manufacturing 
frprod0228;France, Industrial Production, Total Industry Excluding Construction, Calendar Adjusted, SA, Index;fra;Manufacturing 
frpric0484;France, Producer Price Index, Industry, Manufactured Products, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0490;France, Producer Price Index, Industry, Coke & Petroleum Products, Index, Basic Prices;fra;Prices and Monetary Variables
princ29c30nsai15frpd;France, Eurostat, Producer Prices in Industry, Domestic Market, Manufacture of Motor Vehicles, Trailers, Semi-Trailers & of Other Transport Equipment (C29_C30), 2015=100, Index;fra;Prices and Monetary Variables
frpric0503;France, Producer Price Index, Industry, Energy, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0483;France, Producer Price Index, Industry, Capital Goods, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0494;France, Producer Price Index, Industry, Basic Metals & Metallic Products Except Machinery & Equipment, Index, Basic Prices;fra;Prices and Monetary Variables
frpric0485;France, Producer Price Index, Industry, Electrical, Electronic, Computer, Machinery Equipments, Index, Basic Prices;fra;Prices and Monetary Variables
insee_010538987_012;France, France Métropolitaine + DOM, INSEE, Indices des Prix des Moyens de Production Agricole, Indice Brut des Prix d'Achat des Moyens de Production Agricole (IPAMPA), Indice Général, Index;fra;Prices and Monetary Variables
insee_010538794_012;France, France Métropolitaine + DOM, INSEE, Indices des Prix des Moyens de Production Agricole, Indice des Prix Agricoles à la Production (IPPAP), Indice Général, SA, Index;fra;Prices and Monetary Variables
frpric0794;France, Inflation, Underlying, Core CPI, SA, Index;fra;Prices and Monetary Variables
frpric0611;France, Harmonized CPI, Total, Index;fra;Prices and Monetary Variables
insee_001626595_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Produits de l'Agriculture, Index;fra;Prices and Monetary Variables
insee_001626673_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Biens Intermédiaires, Index;fra;Prices and Monetary Variables
insee_001626674_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Biens d'Investissement (MIGS), Index;fra;Prices and Monetary Variables
insee_001626675_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Produits Manufacturés (A10 CZ), Index;fra;Prices and Monetary Variables
insee_001626665_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Biens de Consommation, Index;fra;Prices and Monetary Variables
insee_001626769_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Exportations, Toutes Zones, Total des Biens (A,B,C,D,E), Index;fra;Prices and Monetary Variables
insee_001626152_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Produits de l'Agriculture, Index;fra;Prices and Monetary Variables
insee_001626223_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Ensemble de l'Industrie Sauf Gestion Eau, Dépollution, Index;fra;Prices and Monetary Variables
insee_001626226_012;France, Métropolitaine, INSEE, Indice du Commerce Extérieur, Indices des Prix, Importations, Toutes Zones, Biens Intermédiaires, Index;fra;Prices and Monetary Variables
